product_name,quantity,nutrition_score,carbon_footprint,co2_packaging,store_count,country count,ingredients
Tablette Lait Coeur,,28,12.741300238,0.10429359,0,1,"Chocolat lait & blanc pur beurre d cacao. sucre, pâte de cacao, beurre de cacao, poudre de lait entier, farine de blé (gluten), amidon de blé, sirop de glucose, agent d'enrobage (maltodextrine, résine de shellac), agent de texture (gélatine), sel, émulsifiant (lécithine de soja), colorants alimentaires pour décor (E100, E174, E129), arôme naturel de vanille, vanilline."
Tablette Colombie,,22,17.110287748,0.10429359,0,1,"75 % cacao, sucre, pur beurre de cacao, LÉCITHINE DE _SOJA_ sans OGM."
Tablette Madagascar,100 g,22,17.110287748,0.10429359,0,1,"75 % cacao, sucre, pur beurre de cacao, LÉCITHINE DE SOJA sans OGM. Peut contenir des traces de NOISETTES, d'AMANDES ou de LAIT."
Chocolat noir au chanvre,100g,24,17.110287748,0.10429359,1,1,"Pâte et beurre de cacao, sucre roux, farine de chanvre 7 %, graines de chanvre décortiquées 7 %."
Tablette pur cacao 100% sans sucre,70 g,17,17.110287748,0.10429359,0,1,N/A
Chocolat noir 75%,100 g,16,17.110287748,0.10429359,0,1,"pâte de cacao, sucre, beurre de cacao, vanille naturelle en poudre. Peut également contenir lait, soja, céréales contenant du gluten, sésame, amande, noisette, pistache."
Tablette De Chocolat Au Lait 44 % & éclats De Noisettes,,25,12.741300238,0.10429359,0,1,"SUCRE DE CANNE, FEVES DE CACAO DE MADAGASCAR, PUR BEURRE DE CACAO, LAIT ENTIER EN POUDRE, ÉCLATS DE NOISETTES, BEURRE DE NOISETTE, VANILLE NATURELLE DE MADAGASCAR, ÉMULSIFIANT: LÉCITHINE DE TOURNESOL, FLEUR DE SEL MARIN. PRÉSENCE POSSIBLE DE FRUITS À COQUE, DE LÉCITHINE DE SOJA SANS OGM, DE SESAME ET DE PROTÉINES DE LAIT."
Tablette De Chocolat Noir 63 % Orange & Cranberries,,25,4.363517368,0.10429359,0,1,N/A
Petit beurre chocolat au lait bio,150 g,20,5.918971723,0.11013799,0,1,"chocolat au lait* 48% (sucre de canne*, beurre de cacao*, poudre de _lait_ entier*, pâte de cacao*, émulsifiant : lécithines (_soja_*)), farine de _blé_* 33%, sucre de canne*, _beurre_* 9%, poudres à lever : carbonates d'ammonium - carbonates de sodium, amidon de _blé_*, poudre de _lait_ écrémé*, sel de Guérande, acidifiant : acide citrique.
*Ingrédients issus de l'agriculture biologique"
Chocolat Mathilde Carré Lait Noix De Pécan Caramélisés,,28,12.741300238,0.10429359,0,1,"Chocolat au _lait_ 92,86% (sucre, beurre de cacao 24%, poudre de _lait_ entier 22.5%, pâte de cacao 11%, émulsifiant : lécithine de _soja_, arôme naturel de vanille. Cacao : 33% minimum), _noix_ de Pécan caramélisées 7.14% (_noix_ de Pécan, sucre)"
Tablette chocolat Noir 80% éclats de cacao,100 g,19,17.110287748,0.10429359,0,1,N/A
Tablettes de chocolat Noir 70% noisette,100 g,25,17.110287748,0.10429359,0,1,"cacao 100% Équateur, sucre, beurre de cacao, noisettes torréfiées 20 %, émulsifiant : lécithine de soja, arôme naturel de vanille. Cacao min. 70%. Peut contenir des traces d'?UfS, de gluten, d'arachides, de graines de sésame, de lait et de fruits à coques."
La Tablette Fruits Secs - Chocolat Lait 37% Amandes,80 g,N/A,12.741300238,0.10429359,0,1,"Sucre, beurre de cacao, LAIT écrémé en poudre, pâte de cacao, AMANDES, émulsifiant : lécithine de SOJA, arôme vanilline."
Tablette de chocolat noir myrtille,,2,17.110287748,0.10429359,0,1,"Chocolat noir 63% ( cacao, sucre, beurre de cacao, emulsifiant : lécithine de colza, vanille bourbon en gousse), 16,67% myrtille déshydratée."
Protifast Tablettes Saveur Chocolat 2X150G,N/A,N/A,N/A,N/A,0,1,N/A
Euro petites tablettes en chocolat,N/A,N/A,N/A,N/A,0,1,N/A
Tablette chocolat,N/A,N/A,N/A,N/A,0,1,N/A
Choco Leibniz Caramel,135 g,27,5.918971723,0.11013799,0,0,"Sucre, farine de _blé_, beurre de cacao, pâte de cacao, _lait_ écrémé en poudre, sirop de glucose, _beurre_ 3,4%, _lactose_ et protéines de _lait_, _beurre_ pâtissier, huile de palme, _lait_ concentré, stabilisant : glycérol; _lactose_, émulsifiant : lécithine (_soja_); poudre à lever : carbonates de sodium, diphosphates; _lait_ entier en poudre, sel, acidifiant : acide citrique, arôme, jaune d'_oeufs_ en poudre."
Pick up fourre lait x10 bahlsen,,25,5.918971723,0.11013799,0,0,"farine de _blé_, sucre, graisse végétale (palme, coco), beurre de cacao, pâte de cacao, _lait_ entier en poudre 4,6%, sirop de glucose, _lait_ écrémé en poudre 1,1%, _lactose_ et protéines de _lait_, _beurre_ pâtissier. poudre de _noisettes_, sel, émulsifiant : lécithine (_soja_) ; arôme (_lait_), poudre à lever carbonate acide de sodium, diphosphate disodique; amidon (_blé_), acidifiant: acide citrique jaune _d’œufs_ en poudre."
Pick Up! Choco,4 * 28 g (112 g),25,5.918971723,0.11013799,0,0,"wheat flour, sugar, cocoa butter, cocoa paste, palm oil, whole milk powder, glucose syrup, skimmed milk powder, pastry butter, hazelnut powder, salt, emulsifier: lecithin (soy), lactose and milk proteins, baking powder: sodium acid carbonate, disodium diphosphate, aroma (milk), starch"
Pick Up ! Minis Milk Chocolate,192 g (5 * 32g),25,5.918971723,0.11013799,1,0,"Farine de _blé_, sucre, beurre cacao, huile de palme, pâte de cacao, _lait_ entier en poudre, sirop de glucose, _lait_ écrémé en poudre, _beurre_ pâtissier, poudres à lever (carbonates de sodium, diphosphates), sel, émulsifiants (lécithine de _soja_), _lactose_ et protéines de _lait_, arôme (_lait_), amidon de _blé_, poudre de _noisettes_, acidifiant (acide citrique), jaune d’_œufs_ en poudre."
Chocolat fourré saveur crème brûlée,188 g,28,N/A,N/A,1,1,"sucre, 20 % lait en poudre entier, beurre de cacao, huile de palme, pate de cacao, 5 % lait en poudre écrémé, beurre concentré (lait), émulsifiant: lécithines (soja) ; beurre (lait), arôme naturel, extrait de vanille, sel. Chocolat au lait: cacao:32 % minimum ; matière sèche issue du lait: 25% minimum. Traces éventuelles de fruits à coque."
Petit clown lait,250 g,25,5.918971723,0.11013799,1,1,"Farine de _blé_, sucre, beurre de cacao, pâte de cacao, _lait_ écrémé en poudre, 7 % beurre (_lait_), sirop de glucose, _lactose_, beurre concentré (_lait_), poudre à lever : carbonates d'ammonium, diphosphates, carbonates de sodium, émulsifiant : lécithine de _soja_, sel. Chocolat au lait : cacao 30 % min."
Petit-Beurre Chocolat au Lait,250 g e,24,6.738600583,0.11010835,1,2,"Biscuit 52% [farine de blé, sucre, beurre concentré 10,4% (soit 12,5% beurre reconstitue), lait écrémé en poudre, poudres à lever (carbonates d'ammonium, carbonates de sodium, diphosphates), sel.] chocolat au lait 48%: [sucre, beurre de cacao, pâte de cacao, lait écrémé en poudre, lactose, matière grasse laitière anhydre, émulsifiant (lécithines), arôme]"
Petit beurre chocolat fondant,250 g,26,6.738600583,0.11010835,1,2,"biscuit 52% (farine de blé, sucre, beurre concentré 10,4% (12,5% beurre reconstitué), poudres à lever (carbonates d'ammonium, carbonates de sodium, diphosphates), lait écrémé en poudre, sel). Chocolat noir 48% (sucre, pâte de cacao, beurre de cacao, lactose, matière grasse du lait, lait écrémé en poudre, émulsifiant (lécithines), arôme naturel de vanille)."
Côte d'Or lait Noisettes,200g,23,12.741300238,0.10429359,2,2," sucre, noisettes 25%, pâte de cacao, poudre de lait entier, beurre de cacao, lactosérum en poudre, beurre concentré, émulsifiant(lécithine de soja), cacao en poudre fortement dégraissé, arômes, Cacao 33% minimum dans le chocolat au lait extra-fin"
Tablette Galler Noir 85% Profond,80g,19,17.110287748,0.10429359,1,2,"Pâte de cacao, sucre, émulsifiant: lécithine de soja. Chocolat noir: min 85% cacao"
Tablette Galler Noir 70% Orange,80 g,22,17.110287748,0.10429359,1,3,"dark chocolate 70% cocoa min. (cocoa paste, sugar, cocoa butter, emulsifier: soy lecithin, natural vanilla flavouring), natural orange flavouring 1,5%. May contain: nuts, milk, eggs and wheat (gluten)."
Tablette Lait Amandes grillées,80 g,27,12.741300238,0.10429359,1,2,"chocolat au lait 34% cacao min. (sucre, poudre de lait entier, beurre de cacao, pâte de cacao, émulsifiant : lécithine de soja, arôme naturel de vanille), éclats d'amandes grillées 5% {amandes torréfiées, sucre). Peut contenir des traces d'autres fruits à coque, oeufs et blé (gluten)."
Tablette Blanc Framboise,,28,11.318443968,0.10429359,0,1,"chocolat blanc 23% cacao min. (sucre, poudre de lait entier, beurre de cacao, émulsifiant : lécithine de soja, arôme naturel de vanille), beurre de cacao, poudre de framboises 2,3%, lait écrémé fermenté en poudre traite thermiquement, poudre de lait écrémé, acidifiant: acide citrique, arômes,. Peut contenir: des fruits à coque, oeufs et blé (gluten)."
Tablette Chocolat Blanc Thé Matcha,80 g e,27,11.318443968,0.10429359,1,2,"Chocolat blanc 23 % cacao min. (sucre, poudre de_ lait_ entier, beurre de cacao, émulsifiant : lécithine de _soja_, arôme naturel de vanille), beurre de cacao, céréales croustillantes 4% (farine de riz, sucre, sel, beurre de cacao), thé Matcha 2 %."
Tablette Galler Lait Grains de café,80 g,26,12.741300238,0.10429359,0,1,N/A
Tablette de chocolat au lait au biscuits,100 g,27,12.741300238,0.10429359,1,2,"Sucre, beurre de cacao, poudre de _lait_ entier, pâte de cacao, biscuits 10% (sucre, farine de _blé_, graisses végétales (dans des proportions variables: tournesol, colza), _beurre_ clarifié (_lait_), _lactose_, sel, _lait_, poudre à lever : E500ii, émulsifiant : lécithine de tournesol; extrait de malt d'_orge_, antioxydant : E306), _lactose_, lactosérum en poudre (_lait_), émulsifiant : lécithine de _soja_; arôme naturel: vanille."
Mini Tablette Chocolat Noir,,N/A,N/A,N/A,0,1,N/A
Chocolat Noir Oranges Amères,30 g,19,4.363517368,0.10429359,0,1,"Masse de cacao, sucre, orange (4%), beurre de cacao, émulsifiant : lécithine de soja, arôme naturel d'orange, arôme naturel de vanille."
Mini Tablette Chocolat Au Lait Masala Chai,30 g,23,12.741300238,0.10429359,0,1,"sucre, masse de cacao, beurre de cacao, poudre de lait entier, masala (gingembre, poivre, clous de girofle, cardamome, cannelle), émulsifiant : lécithine de soja, arôme naturel de vanille."
Dark 85% cocoa - Chocolat belge noir,85g,10,17.110287748,0.10429359,1,2,"cocoa mass, dietary fibre (dextrin, inulin, oligofructose), sweeteners (erythritol, steviol glycosides), cocoa butter, emulsifier : soy lecithin, natural flavor, cocoa: 80% minimum"
Noir speculoos aux graines de lin dorées,80 g,17,17.110287748,0.10429359,0,1,"Pâte de cacao, sucre, biscuit(14%), (farine, sucre candi, graisses végatales non-hydrogénées, sucre de canne non raffiné, farine de soja, sirop de sucre inverti, bicarbonate de sodium, épices), fibres diététiques (inuline et oligofructose, dextrine), pur beurre de cacao, graines de lin grillées(6%), émulsifiant: lécithine de soja, arôme naturel de vanille. Cacao 65% minimum.
Contient du gluten"
Lait,80 g,18,12.741300238,0.10429359,5,2,"Pur beurre de cacao, sucre de canne, fibres d'agave (inuline), lait écrémé en poudre, pâte de cacao, émulsifiant :lécithine de soja, arôme naturel de vanille. "
Citron Vert,80 g,13,12.741300238,0.10429359,6,1,"Pur beurre de cacao, sucre de canne, fibre d'agave (inuline), lait écrémé en poudre, pâte de cacao, muesli (12 %) (pétale d'avoine, sucre, noix de coco séchée, huile végétale non-hydrogénée, sirop de glucose, graines de tournesol, miel), pépites de citron vert (2 %), arôme de citron vert, extrait de thé vert, émulsifiant : lécithine de soja, arôme naturel de vanille."
Cocoa Tablette Chocolat Au Lait De Coco 50G Cocoa,N/A,N/A,N/A,N/A,0,1,N/A
Chocolat robert noir tradition,75g,23,17.110287748,0.10429359,0,1,"siramamina-fary,kakao malagasy,menaka kakao,&quot;lécithine&quot; na tanamasoandro tsy misy OGM"
Mambo Chocolat noir intense,25 g,N/A,17.110287748,0.10429359,0,1,"Sucre, Cacao en poudre (50% minimumy, Beurre de cacao, Lécithine de soja, Sel, Arôme vanille. Peut contenir des traces de lait, arachides et autres fruits à coque. A consomm Best b .Consumir preferen CHOCOCAM Ingredients Sugar, Cocoa powder (50% rminimum), Cocoa Butter ecithin soa Sat Arame vanilla"
noir 72 % cacao,100gr,22,17.110287748,0.10429359,1,1,"Cacao en pâte, sucre, beurre de cacao, émulsifiant: lécithine de soja, arôme naturel de vanille."
Pur Chocolat Suisse Swiss milk chocolate with apricot liqueur filling,100 g e,25,12.741300238,0.10429359,3,2,"sugar, cocoa butter, whole milk powder, cocoa mass, apricot liqueur (8,5%), skimmed milk powder, hazelnuts, whey powder, emulsifier (soya lecithin), natural vanilla flavour.
Cocoa solids: 31% minimum in the chocolate. Milk solids: 23% minimum in the chocolate.
May contain traces of almonds, walnuts, pecan nuts, cashew nuts, pistachio nuts, eggs and wheat. 
Ingredients from Switzerland."
La Route des Alpes La Réserve du Savoyard Chocolat noir fourré Absinthe la tablette de 100 g,100 g,N/A,N/A,N/A,0,1,"sucre, pâte de cacao, beurre de cacao, liqueur d' Absinthe (8,5%), poudre de cacao, fraction de beurre, lait entier en poudre, lait écrémé en poudre, petit lait en poudre, émulsifiant (lécithine de soja), arôme naturel de vanille. Cacao: 53% minimum dans le chocolat. Peut contenir des traces d'amande, noix, noix de pécan, noix de cajou, pistache, œuf, blé et orge."
Choco Petit Beurre : dark,125 g,25,6.738600583,0.11010835,0,2,"Wheat flour, sugar, vegetable fat/oil non hydrogenated (palm, coconut), cocoa butter, unrefined sugar, butter oil, milk serum, gucose syrup, egg powder, raising agents . sodium carbonates and diphosphates, maltodextrin, natural flavours, butter, emulsifier : lecithins (soya), hazelnuts, cooking salt, low fat cocoa powder, skimmed milk powder, whole milk powder, invert sugar syrup, egg white powder, caramelized sugar"
Wernli Choco Petit Beurre,125 g,26,6.738600583,0.11010835,0,2,"Wheat flour, sugar, cocoa butter, whole milk powder, vegetable fat/oil non hydrogenated (palm, coconut), cocoa mass, unrefined sugar, milk serum, skimmed milk powder, butter oil, glucose syrup, egg powder*, raising agents: sodium carbonates and diphosphates, maltodextrin, natural flavours, butter, emulsifier: lecithins (soya), hazelnuts, cooking salt, low fat cocoa powder, invert sugar syrup, egg white powder*, caramelized sugar. *barn eggs. May contain traces of almonds."
Choco petit beurre blond,125g,25,6.738600583,0.11010835,0,1,"Wheat flour, sugar, cocoa, butter, caramelized skimmed milk powder 8% (skimmed milk powder, caramelized sugar), vegetable fat/oil non hydrogenated (palm, coconut), whole milk powder, unrefined sugar, milk serum, skimmed milk powder, almonds 2%, butter oil, glucose syrup, egg powder, raising agents: sodium carbonates and diphosphates, natural flavours, maltodextrin, butter, hazelnuts, emulsifier: lecithins (soya), cooking salt, low fat cocoa powder, barley malt, lactose, invert sugar syrup, egg white powder."
Orset Chocolat au lait la tablette de 100 g,N/A,N/A,N/A,N/A,0,1,"Sucre, beurre de cacao, poudre de lait entier, pâte de cacao, poudre de lait écrémé, émulsifiant : lécithine de soja (E322), extrait de malt d'orge, extrait de vanille. Cacao 35% min. Peut contenir amande, noisettes noix, oeuf, sésame et gluten."
Tablette De Chocolat Pépites De Nougat,N/A,N/A,N/A,N/A,0,1,N/A
Tablette n°311 - Chocolat noir & éclats de cacao,100gr,23,17.110287748,0.10429359,0,2,"cocoa mass, sugar, cocoa nibs (15%), COcoa butter, vanilla extract. May contain traces of hazelnuts, almonds, pistachios, walnuts and dairy products. Cocoa solids: 71% minimum."
Tablettes ultra fines au chocolat au lait extra-fin,180 g e,26,12.741300238,0.10429359,0,2,"sugar, cocoa butter, whole milk powder, cocoa mass, lactose, skim milk powder, orange peparation 0.5% (orange juice concentrate 58%, glucose syrup, natural citrus extracts, acid [citric acid]), emulsifier (soya lecithin), barley malt extract, flavouring. May contain hazelnuts, almonds."
Qualité & Prix Weiss,200 g,27,11.318443968,0.10429359,1,3,"Sucre, beurre de cacao 31%, lait entier en poudre (Suisse), émulsifiant (E 322 de soja), arôme naturel."
Chocolat noir sucre complet Mascobado,100 g,19,17.110287748,0.10429359,1,1,"Pâte de cacao, sucre de canne complet (Mascobado), sucre de canne, beurre de cacao. Peut contenir des traces de lait, de noisettes et d'amandes."
NESTLE L'ATELIER Ganache chocolat au lait et caramel 150g,150 g,25,12.741300238,0.10429359,2,1,"Sucre, produits laitiers (LAIT, LAIT ECREME), beurre de cacao, pâte de cacao, sirop de glucose, BEURRE pâtissier, humectant (sorbitol), PETIT-LAIT filtré en poudre, caramel au LAIT en poudre (1,9%) (PETIT-LAIT, BEURRE, maltodextrine, sucre, LAIT écrémé en poudre), émulsifiant (lécithine de tournesol), stabilisant (invertase), arôme naturel de vanille, arôme naturel. Peut contenir : gluten, fruits à coque."
